file,title,cluster
d443900c4eef6494eeaf138236a955c0a040f3bd.json,Clinical usefulness of serum procalcitonin level in distinguishing between Kawasaki disease and other infections in febrile children,9
12d267205009c178b6a50506db717ff650d93415.json,A pneumonia outbreak associated with a new coronavirus of probable bat origin,1
af82e1f7e181393a18fb017ee98abdb17fb78d42.json,Journal of Blood Medicine Dovepress Hemophagocytic lymphohistiocytosis: review of etiologies and management,3
67ad221f50d67a02b89b0ea67da2a74d6d463d16.json,Directional and reoccurring sequence change in zoonotic RNA virus genomes visualized by time- series word count OPEN,1
45edddce8155acd772931d1944bb0db1816cef3c.json,Isolation Precautions in the Inpatient Setting HOSPITAL MEDICINE CLINICS CHECKLIST,9
dcbb50e1f581ab72a3070c7639c8c1a23e031c27.json,Metagenomic Analysis of the Ferret Fecal Viral Flora,1
d1eecf25e925b3c331a75d38e687648718e2d4f1.json,A comparison of smartphones to paper-based questionnaires for routine influenza sentinel surveillance,5
da412bad3772b82d1b3ab2d1aa1e00035869ac55.json,Nasal swab samples and real-time polymerase chain reaction assays in community-based,9
e2a63ab26d7142f6d796f8382dbe304390a2c8d9.json,Acute peristome edema disease in juvenile and adult sea cucumbers Apostichopus japonicus (Selenka) reared in North China,6
01c25f9838ef8e005bf720c4f76e67a9f1038ff0.json,Classification of viral zoonosis through receptor pattern analysis,4
28394486c24c275b279ca6dbb6078d43ce946988.json,Species Inquirendae in the Carnivora COCCIDIA SPP. OF BRAUN AND THAYER,3
455087391e523c10cfa62fea06af8ab0f393f112.json,Investigation of the pharmacophore space of Severe Acute Respiratory Syndrome coronavirus (SARS-CoV) NTPase/helicase by dihydroxychromone derivatives,8
cf0dd4d9f9f906626d5bc4a01e1f1eb21806291c.json,Strengthening field-based training in low and middle-income countries to build public health capacity: Lessons from Australia's Master of Applied Epidemiology program,5
40bd8bd3f5e82eefe639136daa2f483f5e731b90.json,An econometric analysis of SARS and Avian Flu on international tourist arrivals to Asia,4
34ccc1c615fa5697b5926c7ce5f1ea21bc06f5fa.json,Spherules and IBV,6
bd0a970593b33e212262cce0e5a9be28b555f18e.json,Conducting Research in Disease Outbreaks,5
2b9c2a86d25000890a0fe39d431313fa432fde03.json,Fetal Thrombotic Vasculopathy Perinatal Stroke,3
c900c6fd40e26827e9baaf005e6ee79fb45e4080.json,,3
d85ef5950a1be68a4dd4eebed557563bf88ba8ff.json,Genotyping coronaviruses associated with feline infectious peritonitis,1
0ac777dc87e55911994ae3287cec371b68b9cc05.json,Autoregulatory Frameshifting in Decoding Mammalian Ornithine Decarboxylase Antizyme,6
231e85d94b1855a26bd45451d209ac1e7ea9d742.json,Typical pollutants in bottom ashes from a typical medical waste incinerator,8
2b0f4d2e0d7645e7f50f593890c94919dcc5e1da.json,,9
b7bd823d7175ee551d3ba8508e5457d650056fd6.json,Acquisition of Cell-Cell Fusion Activity by Amino Acid Substitutions in Spike Protein Determines the Infectivity of a Coronavirus in Cultured Cells,6
a841a20b663330228ca243c8c25753fff73cfa4e.json,Supplementary Material RAN TRANSLATION AND FRAMESHIFTING AS TRANSLATIONAL CHALLENGES AT SIMPLE REPEATS OF HUMAN NEURODEGENERATIVE DISORDERS,6
3aa5c9f53c616efdef4103a7e8c3ebf433437a83.json,LETTERS,9
4a61b68e22fb8d2575f9c77de4828a012a2d00a3.json,Digestive System MOUTH AND OROPHARYNX HISTOPATHOLOGY OF PRECLINICAL TOXICITY STUDIES HISTOPATHOLOGY OF PRECLINICAL TOXICITY STUDIES,3
994c2f015c280b72f9a1cb7297dece358c67f611.json,Feature Review Trends in Immunology,0
07e78e218a159c35e9599e3751a99551a271597b.json,Arenavirus reverse genetics: New approaches for the investigation of arenavirus biology and development of antiviral strategies,6
87803e612b25ef18cacde9c0dbad130d30482583.json,Vaccines in Veterinary Medicine: A Brief Review of History and Technology,3
ffb5207ac32fdcf58c504489354467156f6ae4ac.json,,8
627aef6339ccb0378716fd0126c5574a6e041e57.json,Pneumopathie à métapneumovirus humain chez un adulte suspect de syndrome respiratoire aigu sévère (Sras) Cas clinique Human metapneumovirus pneumonia in an adult patient hospitalized for suspected severe acute respira- tory syndrome (SARS),7
2089844227bd2ff234044e4b311bf1c2bcb3838c.json,Respiratory viruses in mechanically ventilated patients: a pilot study,9
3d86ddb1f87053b373d42baadaba6a449fb22fa4.json,Human Bocavirus in Patients with Respiratory Tract Infection Original Article Clinical Microbiology KJLM,9
405f878a8b5c674159c0501b85bdb352efd78877.json,,3
153bc127b399f445ca2ec0e0709379efaada43bc.json,Unanswered questions about the Middle East respiratory syndrome coronavirus (MERS-CoV),9
f76d1232bed4d35c275586cae342338b4cb5d9d6.json,,3
5b25c21a882848393a88f2036871db32f76c7a80.json,Construction and next-generation sequencing analysis of a large phage-displayed V NAR single-domain antibody library from six naïve nurse sharks,1
f226ecb8f7484ca7943245de562c6f2f08be80a4.json,Phylogeographic investigation of 2014 porcine epidemic diarrhea virus (PEDV) transmission in Taiwan,1
6737b541bf9d5d5bbb80cc1dd06456f93dbcda72.json,Evolution of the Bovine TLR Gene Family and Member Associations with Mycobacterium avium Subspecies Infection,1
9f87d0f127411cb1dc51dbd3041aaecc008d7b8d.json,MERS-CoV recombination: implications about the reservoir and potential for adaptation,1
b7a6a987030c52cc7ecdf49c3933b6cfda488210.json,A systematic review and meta-analysis of the epidemiology of pathogenic Escherichia coli of calves and the role of calves as reservoirs for human pathogenic E. coli,1
9834386da0ccac785aad715b6fc38e3123d8afc8.json,Analysis of Epidemiological Characteristics of Notifiable Diseases Reported in Children Aged 0-14 Years from 2008 to 2017 in Zhejiang Province,9
d8b4bb30789355b295394864873228a15c4868b3.json,Falling down the Rabbit Hole: aTRIP Toward Lexiconic Precision in the "Gain-of-Function" Debate,5
c6b99ab3de10ff656a6892c41510df092ea76ef4.json,Use of Unamplified RNA/cDNA-Hybrid Nanopore Sequencing for Rapid Detection and Characterization of RNA Viruses Technical Appendix Viral Growth and RNA Isolation,1
5f6042a079503fefdee09ccaad6d57cb0f6a8e60.json,Plague,3
a13c79aab29bf6afdf2fe0cbd6269b1941e77ee0.json,Risk Perception,5
e22eef15f06b4ced11396d66876885d57fc71dda.json,Local siRNA delivery by non-viral vectors,0
298ef852af59bd61526ca6b03a74a65b1a57994d.json,The evolution of antiviral nucleoside analogues: A review for chemists and non-chemists. Part II: Complex modifications to the nucleoside scaffold,8
35c5c4c54c01dac4241c980e39185c33489ee1d7.json,Synthesis,8
5129bb31949c66ebd544658c531004046d4102da.json,COVID-19 early warning score: a multi-parameter screening tool to identify highly suspected patients,9
7d00b513342aa0cdedd01900540fabffe9f54207.json,Originalien und Übersichten Disinfection of aircraft Appropriate disinfectants and standard operating procedures for highly infectious diseases,5
d3361db032c5bd76e9fb45c2178249b55e72fc62.json,The complete sequence of the bovine torovirus genome,1
02d808df510466b74102dd922486bf922a5ed947.json,Evaluation of polyphenols from Broussonetia papyrifera as coronavirus protease inhibitors,8
dd8386559f84e8d56f399d577d4e97529e312db5.json,Identfication of viral and bacterial etiologic agents of the pertussis-like syndrome in children under 5 years old hospitalized,9
784215438a520129a00a9e775a4a0aaef51cbdbf.json,Multiplexed detection and identification of respiratory pathogens using the NxTAG® respiratory pathogen panel,9
de136b1de6a49b0672c68cabbd40c920904d1960.json,An overview of automated room disinfection systems: When to use them and how to choose them,9
3b019c97245182a2f2a638b91e7c66c269096a3a.json,A COMPUTER BASED SYSTEM FOR COLLECTION,3
99dc79ce0f4e064e344501e0050a30741947b43f.json,A Markov chain model for predicting transient particle transport in enclosed environments,4
5b985b14da267388042f24c44fb624e97812f2ba.json,Index,0
d84514633b2de3a00d06955978cb5a2eebe0ea7d.json,Supplemental material,6
987177dd5896befd3e45e5d1fae03839b41b320b.json,Community-acquired respiratory viruses and co-infection among patients of Ontario sentinel practices,9
ec9ad2ac0be589d617f25f1cfc349f644d1bebf1.json,Intrahost Diversity of Feline Coronavirus: A Consensus between the Circulating Virulent/Avirulent Strains and the Internal Mutation Hypotheses?,1
2b3f7bd146b0afe15fc0c40bbd1b3eec4329d2e5.json,Expression of Hemagglutinin/Esterase by a Mouse Hepatitis Virus Coronavirus Defective±Interfering RNA Alters Viral Pathogenesis,6
ef71a2eae357673cdb81deafb8d2794484414c33.json,Tourism expansion and economic development: The case of Taiwan,5
816189230d6a7194892b0f10e0dcdd3a6a025647.json,A new immunochromatographic assay for on-site detection of porcine epidemic diarrhea virus based on monoclonal antibodies prepared by using cell surface fluorescence immunosorbent assay,1
5b31a92b9c0bbc361c12fb2c00bcb17ff3fab61c.json,Polymorphisms in dipeptidyl peptidase 4 reduce host cell entry of Middle East respiratory syndrome coronavirus,0
d7528a14c4876dbffb163105631a9dea22f20f83.json,Glycosylator: a Python framework for the rapid modeling of glycans,8
071017f2154249040bf73e9e5940b54d49221e1b.json,Evaluation of a recombinant measles virus expressing hepatitis C virus envelope proteins by infection of human PBL-NOD/Scid/Jak3null mouse,0
3dd8351aa51cbbf5dbfbd90a569efbad88b57b36.json,HUMAN RHINOVIRUS INFECTIONS IN SYMPTOMATIC AND ASYMPTOMATIC SUBJECTS,9
8adeea0497059b19a0064bf9ae0c378acc8a4237.json,,5
737426d92c17fae536e2962344d3dfa2fafdd973.json,Evaluating the efficacy of serum haptoglobin concentration as an indicator of respiratory-tract disease in dairy calves,3
e293e38614bb3b10810e04f9bd1332af6ced3ffc.json,Regional Infectious Disease Sur veillance Networks and their Potential to Facilitate the Implementation of the International Health Regulations,5
78a8160fcd2fa09e9ed38b567566738d51a5bdc9.json,CASE REPORT Presumptive meningoencephalitis secondary to extension of otitis media/interna caused by Streptococcus equi subspecies zooepidemicus in a cat,3
d692faf09c38fc62f237f0ff9f2b3a2751ff76f7.json,2. Supporting Information S2 -Data analysis and statistical methods 2.1. Measures of accuracy,9
9b5f7347b52c46ad29b1991560e6251bfdfd8df2.json,A Melting Curve-Based Multiplex RT-qPCR Assay for Simultaneous Detection of Four Human Coronaviruses,1
c7ab2dca0d2a4a49fb570750b26db4c3abfc5ab7.json,Box 76; Room A-428-2,9
33a80ca0388fe12f9fb59bd402e84500c479a0a6.json,Heterozygous Mutations in OAS1 Cause Infantile-Onset Pulmonary Alveolar Proteinosis with Hypogammaglobulinemia Web Resources,0
f808fc130cc1ae282a1905872d2dba803d5ff1de.json,Connecting viral with cellular interactomes This review comes from a themed issue on Host-microbe interactions: viruses Edited by Lucas Pelkmans,6
93adcbf3142015ef32b767777b0f4bfaba19a4bc.json,On-line Supplementary Table 4 -Leishmaniasis Papers Reporting Significant Linkage or Association,0
3b3fe657a1d1a7b35dff766feb02a992e3321a46.json,,1
31242bef78d46215d2344303d1fc7e600ad7611e.json,,3
92e14fff3e37477102149550fc8f3ff9d5ffc6f6.json,HIV-1 Modulates the tRNA Pool to Improve Translation Efficiency,6
0b6962f3ef4cb5e76d6ccd144af840b6aec67474.json,Activation of the autophagy pathway by Torovirus infection is irrelevant for virus replication,6
de9f765a9c35d3ea9c4423235277d69e6bab1823.json,MedChemComm Potent antiviral activity of carbohydrate-specific algal and leguminous lectins from the Brazilian biodiversity †,8
60498316646f729173d57cac8d9c2cf9a701a2c9.json,Profiling bacterial community in upper respiratory tracts,9
81e0cb0e2997c47f583f9fdb8b7d62b14e7d3b31.json,KEYWORD INDEX,8
46768e7c839a7f4de0d5a73d25897f948b4eac30.json,Increase in Middle East Respiratory Syndrome-Coronavirus Cases in Saudi Arabia Linked to Hospital Outbreak With Continued Circulation of Recombinant Virus,9
b86c0b353d21e4ada6c8cd36da8c433123b23f8e.json,Identification of New Respiratory Viruses in the New Millennium,9
9ce59127771505d6353605873087993ce8cf6e7a.json,Clinical characteristics of laboratory confirmed positive cases of SARS-CoV- 2 infection in Wuhan,9
6da3f66c681b4b60ce1f6f246340517b79b67137.json,Chicken Interferon-Inducible Transmembrane Protein 3 Restricts Influenza Viruses and Lyssaviruses In Vitro,0
f02529d9be6c7576b60d295c4e04d15a9a432614.json,The C-Terminal Sequence of IFITM1 Regulates Its Anti-HIV-1 Activity,6
2e6a46e3ccaf6c445493109397e3b186f659a6d3.json,Chapter Electron and Immunoelectron Microscopic Procedures for Diagnosis of Viral Infections,3
58bc0f2712ea1ced1f886c9fdd17b8cf014e66cb.json,The Influence Of Social Behavior On Competition Between Virulent Pathogen Strains 2,4
f3593f04ca0f41ae8e845783647c94a884e0fba1.json,Journal Pre-proof Testing the repatriated for SARS-Cov2: Should laboratory-based quarantine replace traditional quarantine? Testing the repatriated for SARS-Cov2 : should laboratory-based quarantine replace traditional quarantine?,9
b1093639bd917d2a3c64c7dd955d1fad1c94e6cb.json,CD154 Blockade and Donor-Specific Transfusions in DLA-Identical Marrow Transplantation in Dogs Conditioned with 1-Gy Total Body Irradiation,0
8871ee344c8ca239b4aa5077f5e438075663299b.json,need,5
ea16324378e2ad83bf860a1cef26f0dce49e91c4.json,,3
6858a81e65c28599c9e674b9b8aa77ab11b79fad.json,3D Structure Prediction of Human β1- Adrenergic Receptor via Threading-Based Homology Modeling for Implications in Structure-Based Drug Designing,8
8b90904ece479c8519269255a21da469ba8ed281.json,Lessons learned from SARS: The experience of the Health Protection Agency,5
31f9d7bce1db40d866a3e93b06ff9515c34fc3b7.json,Open Access RESEARCH Spatial patterns of Bovine Corona Virus and Bovine Respiratory Syncytial Virus in the Swedish beef cattle population,1
8d03e1689613cf8af353a27d62adaf44e1b20e67.json,Evolutionary Responses to a Constructed Niche: Ancient Mesoamericans as a Model of Gene-Culture Coevolution,1
c0bc1630aa9472220db48543feae406fcf389c59.json,,7
8ab9e9b90aa057cdd59acac5cce30ec1a6784e71.json,Detection of neutralizing antibody against porcine epidemic diarrhea virus in subclinically infected finishing pigs,1
5a89b93e5c8c6fb1352d9881f6ca6b592ef4af30.json,Identification of agents effective against multiple toxins and viruses by host-oriented cell targeting,8
b29007ac29da737bbb92a7a1686b0cb411f1db2e.json,Dermatoses of Pet Rodents,3
9f1b860de45f333ec4e269c16d6f8fdbd2ccfb9b.json,,5
7d98a73314cd9f923aaa367f3f4de056b8cedec5.json,IFIT3 and IFIT2/3 promote IFIT1-mediated translation inhibition by enhancing binding to non-self RNA,6
54d23b5bf7577c54c478fdccfe3bdceb94b16416.json,Journal Pre-proof Asymptomatic SARS-CoV-2 infected patients with persistent negative CT findings Asymptomatic SARS-CoV-2 infected patients with persistent negative CT findings,9
c2a251ee1e052866fdbf65a4d9890f8481c648ce.json,Mortality Rates of Human Metapneumovirus and Respiratory Syncytial Virus Lower Respiratory Tract Infections in Hematopoietic Cell Transplantation Recipients,9
7d4fae16cf20accab0cf5151c6d5bc4911cb8a11.json,Studies on the Intrathecal Humoral Immune Response in Canine Distemper Encephalitis,3
7ed89e5691a56b6757c21984c3bbb733b5a2dfdc.json,CLINICAL EXPERIMENTAL VACCINE RESEARCH,1
cbb912f90a472343d8910eb0e4c02b5d8811269c.json,,1
c6663003a6430d22e6a2fc7cdecc74327f3bf3b5.json,Artificial intelligence in medical devices and clinical decision support systems,5
651b5ec6467cfe2a22518852b7bc366c181608f5.json,PROTECTIVE EFFECT OF BOVINE COLOSTRUM AGAINST HUMAN ROTAVIRUS 808 INAGAKI ET AL,0
1d6f576399ad027ce616be7c08a890d7165c92af.json,Recent achievements in studies on diseases of common carp (Cyprinus carpio L.),3
4815158fd87ae667da39dcab37edd1fc6c3b7d43.json,Human Resources for Health in Europe,5
fdda420a54eaedf3d2961627c9096060c4d40255.json,Kingdom-Agnostic Metagenomics and the Importance of Complete Characterization of Enteric Microbial Communities,3
c1b93310a7abac6712a1408e3db237d94ad34e5b.json,Optimized synthesis of aminooxy-peptides as glycoprobe precursors for surface-based sugar-protein interaction studies,8
9268d8f6495e6c459fbd82a4ffaea504fd816751.json,Zika virus: mapping and reprogramming the entry,6
843bb93e398a21d5a2cf0121cdb846e5e372a2d4.json,Modelling of evaporation of cough droplets in inhomogeneous humidity fields using the multi-component Eulerian-Lagrangian approach,4
69735aa238c755d99f12f259ae3d7ac5a6210978.json,Rhinovirus species and tonsillar immune responses,9
c1a08ce8f2c5d5311b19822c3df5aa9d25c4d93c.json,,9
de01b5c28a44e4d80b38e389342275d0353673e7.json,Human Coronaviruses HCoV-NL63 and HCoV-HKU1 in Hospitalized Children with Acute Respiratory Infections in Beijing,9
925782695d6de40cdf2d0e94622ce06d277ccf74.json,Genome Characterization of a Pathogenic Porcine Rotavirus B Strain Identified in Buryat Republic,1
99ad07c4a0fdcc24df76b723ff978c84076c56ac.json,One-year molecular survey of astrovirus infection in turkeys in Poland,1
a2ce4781ae89af297f6246665086090074b78a9c.json,RNAi-based inhibition of porcine reproductive and respiratory syndrome virus replication in transgenic pigs,0
44dd2bffc40a5e211d8a9c2b080b93570671d703.json,Full paper (1 of 7) 1600001 China's Response to the 2014 Ebola Outbreak in West Africa,5
01b1b409f426cc712ba8e1876d0ac34bab8689e1.json,Longitudinal study of respiratory infection patterns of breeding sows in five farrow-to-finish herds,1
5b68a553a7cbbea13472721cd1ad617d42b40c26.json,BMC Infectious Diseases A double epidemic model for the SARS propagation,4
a7ac40c0f2083c733cc714e563b21c2d606818c0.json,Appealing for Efficient,9
8f0e032bd15bab3c9c9af33305a2578b525e224c.json,Detection of the Middle East Respiratory Syndrome Coronavirus Genome in an Air Sample Originating from a Camel Barn Owned by an Infected Patient,1
2df5db59da5a088cf033c9e0f70dc4e702f9acad.json,,3
ec28c11583a9a7f5e341574268bf81895bc32e04.json,Seamless cloning and gene fusion,6
75194e4a675625aac238870986e1fd3c9e47de01.json,Structural Resilience in Sewer Reconstruction,5
962bd4bd1400204f99c934571ec22534ef5371f0.json,23 Approach to the diagnosis and classification of blood diseases,3
3ee377ece8b8a1fb6a4468d39d410f0f33042051.json,Is respiratory viral infection really an important trigger of asthma exacerbations in children? Respiratory syncytial virus PCR Polymerase chain reaction SARS Severe acute respiratory syndrome,9
f0599dcb6c670aea2ede76599a9aed614faa92d3.json,Evolution of information-driven HIV/AIDS policies in China,5
5f5610d28b15df43cc92238848aa16af47b19bc5.json,Knowledge of inter-facility transport among emergency nurses in Hong Kong: A questionnaire survey,5
300684bd7c47e1f3e8373cb250c6ad82a359955d.json,Molecular analysis of carnivore Protoparvovirus detected in white blood cells of naturally infected cats,1
b87dbfb99e667d88cda4e153340b44404f7b4c98.json,Entry screening to delay local transmission of 2009 pandemic influenza A (H1N1),4
04c221e49d8355ce52360d5e37dc583f6502cc92.json,In vitro antimicrobial activities of animal- used quinoxaline 1,8
95114feaacd47a7eac51a60db2b9d0a8473b401f.json,The Major Product of Porcine Transmissible Gastroenteritis Coronavirus Gene 3b Is an Integral Membrane Glycoprotein of 31 kDa,6
c57bac4f38795dc13c7f91af3b758a0199ef3d2d.json,Respiratory Hygiene in the Emergency Department,5
83a4ee05fa235849d1d9741e87f92bfd12ac787a.json,,3
57104097c3644dae34bb5a10720fcfe662f753ea.json,Identification of 6 0 -b-fluoro-homoaristeromycin as a potent inhibitor of chikungunya virus replication,8
df84b7d193c3cf033fa833657b009cc4e53b7333.json,New method for the visual detection of human respiratory syncytial virus using reverse transcription loop-mediated amplification ଝ,1
bbaa88d5b0e10a260606dc92d0774816a3bb5861.json,Age-Related Factors in Cyclosporine-Induced Syngeneic Graft-Versus-Host Disease: Regulatory Role of Marrow-Derived T Lymphocytes,3
1015d416b34e81158ed814fcae420fd72ebceca4.json,Antibodies against trimeric S glycoprotein protect hamsters against SARS-CoV challenge despite their capacity to mediate Fc␥RII-dependent entry into B cells in vitro,0
bccaa2b03f14a732b211a165263ae4fce93f0337.json,Building predictive models for MERS-CoV infections using data mining techniques Building predictive models for MERS-CoV infections using data mining techniques 745,4
55930dd8e96ee14eb6e5500fcaa4562cfb42fd41.json,Management learning from air purifier tests in hotels: Experiment and action research ଝ,5
ae098292360fde9d65ff12d2beef927dff6c6077.json,Containing the accidental laboratory escape of potential pandemic influenza viruses,4
c6a34c64f00ecea47bb8b62a5e0c66dc173cd299.json,Enhancing the Legitimacy of Public Health Response in Pandemic Influenza Planning: Lessons from SARS,5
b705170c7527f5bc6842d90bf443fa9f9ee00bf9.json,Structure of dimeric full-length human ACE2 in complex with B 0 AT1,6
719011222a3dd0642fb565e5f80fa03a184835eb.json,viruses Characterization of a Novel RNA Virus Discovered in the Autumnal Moth Epirrita autumnata in Sweden,1
1919f9569a8e073accc1c8a105ec36a56ddf569c.json,Clinical instructors' perception of a faculty development programme promoting postgraduate year-1 (PGY 1 ) residents' ACGME six core competencies: a 2-year study,5
30b566a92cd66a07a469b1bf6d456d1706f8b4ac.json,Select agent regulations,5
e4b23ec957446463f8d7be44f3ddbbf6155ae10c.json,Single-cell RNA sequencing data suggest a role for angiotensin- converting enzyme 2 in kidney impairment in patients infected with 2019-nCoV,0
1ec08de8b92b3b6c9be98dcd92db0ddf3efdad44.json,Immunomodulator expression in trophoblasts from the feline immunodeficiency virus (FIV)- infected cat,0
2065921ad92c09b0bc985d84127d2a73e2f494c9.json,Transient transport model of particles resulting from high momentum respiratory activities: Inter-personal exposure,4
772730b5d9f1213ae01902ca77b544cef2ba59b5.json,The pro-tumor effect of CD200 expression is not mimicked by agonistic CD200R antibodies,0
17d0d25ab7105e239f9d13e41489d01d9a40c34a.json,,0
ae0827c852da70c9712e2f6f2fa7004d07adc718.json,REVIEW FELINE IMMUNE SYSTEM,3
7d9c27d988dd4ca25668f573e610145140d2266e.json,Virucidal Activity of World Health Organization-Recommended Formulations Against Enveloped Viruses,8
0c48f849d10a2a1ad53b3653abb83f836bda7efe.json,Displasia ectodérmica anhidrótica asociada a déficit de lectina de unión a manosa,2
b9b0cad2db02479624a3d087626811e4d2fbcdb9.json,Changes in temperature alter susceptibility to a virus following a Short title: Influence of temperature on virus host shifts 4 5,4
d009fdd48b7a8539c810eee5b108ca0fc6c5e6a8.json,Fourth European Conference on Infections in Leukaemia (ECIL-4): Guidelines for Diagnosis and Treatment of Human Respiratory Syncytial Virus,9
47d9a4720ad71e2f3fa79c9b54ff23ababcec330.json,Find the right sample: A study on the versatility of saliva and urine samples for the diagnosis of emerging viruses,9
b3f6786ea67c035d20928aa4cb7eb6b9d853adb7.json,Evaluation of a Multiplex Real-time PCR Assay for the Detection of Respiratory Viruses in Clinical Specimens,9
49209f16837bbfc75e4457dac78c2f42480c9067.json,,0
1830430131bebc7a1f0b550aece8a78170bbd7e1.json,Planning and Managing Health Systems Learning Objectives,5
58c6945f063b3e4904ffd4112f0cbba432c79e6f.json,Infectious diseases -A global challenge,5
61143198570c983e9975d2c20a361749d92396df.json,Testing the neutral theory of biodiversity with the microbiome dataset from cystic fibrosis patients,9
14ae1c8c866fcbdad5e965f296a90a8cbf41f689.json,An integrated analysis of membrane remodeling during porcine reproductive and respiratory syndrome virus replication and assembly,6
0bdca750e8aa93db739f513bcd1eddd854380d2e.json,M I C R O B I O L O G Í A Diagnóstico de virus respiratorios utilizando un sistema automatizado de PCR múltiples (FilmArray) y su comparación con métodos convencionales,2
bb1794023d3989be1de19bcd8c0ee1fd37a1b450.json,Automatically Fixing Errors in Glycoprotein Structures with Rosetta Graphical Abstract Highlights d New method for refinement of carbohydrates with low- resolution electron density d Improved physical geometry of glycans in protein structures d Compatible with cryoEM and X-ray crystallography data Automatically Fixing Errors in Glycoprotein Structures with Rosetta,8
7aa955f93531fe2c35d297e51b7e44bf03a4b856.json,99m Tc-radiolabeled Levofloxacin and micelles as infection and inflammation imaging agents,8
174b240f9833312df0f94609f19e908eaf7e285f.json,Pathogen-specific risk factors in acute outbreaks of respiratory disease in calves,1
f8592a7f0e0cb468e816e6ada5c57271f35b4257.json,Characterization of microbial pathogens by DNA microarrays,1
77cb14134e410b6234264e94558a1c306fe435b0.json,Ventilation and laboratory confirmed acute respiratory infection (ARI) rates in college residence halls in College Park,4
0f2f61b5f46e2f714d0347514aed340f3719e50d.json,Definitive Care for the Critically Ill During a Disaster: A Framework for Optimizing Critical Care Surge Capacity,5
24c4787033b7069da07ce6b0b8f85f6fd5ad84b2.json,comparative epidemiology of highly Pathogenic avian influenza Virus h5n1 and h5n6 in Vietnamese live Bird Markets: spatiotemporal Patterns of Distribution and risk Factors,4
897261feca5f934f8a39599d294f9147941bfcad.json,Community Health Workers and Pandemic Preparedness: Current and Prospective Roles,5
3d456a47217a2f3e36e6edfda7c87ae3ef53bdfa.json,Field Disease Diagnostic Investigation of Neonatal Calf Diarrhea,3
0c8acc9ccfe938560f17c77cff94d70f30aa0c0c.json,Performance of the Luminex xTAG Respiratory Viral Panel Fast in a clinical laboratory setting,9
56948f3e281e7271f952181ed0c3bd83d1d70f8e.json,interplay between Janus Kinase/ Signal Transducer and Activator of Transcription Signaling Activated by Type i interferons and viral Antagonism,6
881d4ffd2d9422f853b3140e834479d6d6db79b3.json,Effectiveness of a fluid chart in outpatient management of suspected dengue fever: A pilot study,9
558930d81c8d42aa70265c221fbd72977577d5cd.json,ADENOVIRAL VECTORS FOR PROTEIN EXPRESSION Adenovirus Biology Introduction Virus Structure and Receptor Interactions Genome Structure and Expression Adaptation of Adenovirus as a Gene Transfer Vector Nondefective (Replication-Competent) Adenoviral Vectors Defective (Replication-Incompetent) Adenoviral Vectors Construction of Adenovirus Expression Vectors Generation of Adenoviruses by Manipulation of Viral DNA Generation of Adenoviruses by Recombination of Plasmid DNA Use of an Adenovirus DNA-Terminal Protein Complex Other Systems for Adenovirus Vector Construction Purification of Recombinant Adenoviruses Production of Viral Stocks Time Line for Vector Construction Applications of Adenoviral Vectors in Gene Expression Anedovirus-Mediated Expression of Heterologous Viral Proteins Adenovirus-Mediated Expression of Cytokines and Growth Factors Adenovirus-Mediated Protein Expression for Cell Biology Studies In Vivo Expression of Recombinant Adenoviral- Encoded Proteins Miscellaneous Applications Considerations in the Use of Adenovirus Expression Vectors Choice of Insertion Site: E1 vs E3 Use of Viral Regulatory Elements Use of Heterologous Promoters Advantages and Disadvantages of Adenoviral Vectors Future Directions Conclusions References Adenovirus Biology,6
2038c68ce9ec2990a003c0ac0d5d87d8c072e102.json,,9
a357fc9dd3b1dcaec6fa5d1ef819a1dad1bd11c5.json,SUBJECT INDEX,0
6d5600b0c8725f08c005efaaf90fe3668aef1c65.json,Delivery of IL-35 by Lactococcus lactis Ameliorates Collagen-Induced Arthritis in Mice,0
77d89689adb572751f60f84f795de25836c76e04.json,Epidemiological investigation of feline infectious peritonitis in cats living in Harbin,1
e05ece9c6fdb3e9942598685bb94748b97d88e16.json,The sequence of human ACE2 is suboptimal for binding the S spike protein of SARS coronavirus 2,0
f99f579be1e074ffe3ecf7e7cd0625367f6f6ae9.json,Apoptosis and loss of virus-specific CD8 R T-cell memory,0
7cd5321d8b9deb046502c0f1ab1581e7200bc378.json,DNA Vaccine Delivered by a Needle-Free Injection Device Improves Potency of Priming for Antibody and CD8+ T- Cell Responses after rAd5 Boost in a Randomized Clinical Trial,0
c3596a08c0af71b030890cfb40b770143ef0064a.json,North West London Hospitals NHS Trust,9
89c1764db023518c70301bd34aa180d8c5d98e51.json,ECG Changes After Rabbit Coronavirus Infection,3
be459dd25c7c6092a050c722c69ddd3d34ce0f94.json,Characterization and analysis of an infectious bronchitis virus strain isolated from southern China in 2013,1
e0ef85a120c99787e1ec818a0d0251410d3d04c0.json,A minor groove binder probe real-time PCR assay for discrimination between type 2-based vaccines and field strains of canine parvovirus,1
3d0778430adbbbc96d00837831f9a1ce1d4ff35b.json,Cloning,6
9695a8fb288be9ef014dbaf030498d3c7ce0fc81.json,Genomic and proteomic approaches for studying human cancer: Prospects for true patient-tailored therapy,3
15d864c3af4b943d8fb5292c2761b7c584891944.json,,5
dbf76534e0b330bb0f155296e251c1e7031c90c0.json,The Respiratory Protection Effectiveness Clinical Trial (ResPECT): a cluster- randomized comparison of respirator and medical mask effectiveness against respiratory infections in healthcare personnel,9
